arm,profile,success,certainty_score,successes_agebin_overall,successes_agein5_overall,successes_sex_overall,successes_income_overall,successes_agebin_answered,successes_agein5_answered,successes_sex_answered,successes_income_answered,trials_overall,trials_answered_sex,trials_answered_age,trials_answered_income
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers179,True,3.0,1,1,1,0,1.0,1.0,1.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers183,True,3.0,1,1,1,0,1.0,1.0,1.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers267,True,3.0,1,0,1,0,1.0,0.0,1.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers220,True,3.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers76,True,3.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers297,True,2.0,1,0,1,1,1.0,0.0,1.0,1.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers263,True,3.0,1,1,1,0,1.0,1.0,1.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers195,True,3.0,1,1,0,0,1.0,1.0,0.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers46,True,3.0,1,0,1,1,1.0,0.0,1.0,1.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers100,True,3.0,1,0,1,0,1.0,0.0,1.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers277,True,3.0,1,1,1,0,1.0,1.0,1.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers187,True,2.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers64,True,3.0,1,1,1,0,1.0,1.0,1.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers197,True,2.0,1,0,1,0,1.0,0.0,1.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers181,True,3.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers30,True,4.0,0,0,1,1,0.0,0.0,1.0,1.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers24,True,2.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers134,True,3.0,0,0,1,1,0.0,0.0,1.0,1.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers243,True,3.0,1,0,0,0,1.0,0.0,0.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers231,True,3.0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers219,True,3.0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers91,True,2.0,0,0,0,1,0.0,0.0,0.0,1.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers114,True,3.0,0,0,0,1,0.0,0.0,0.0,1.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers142,True,3.0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers128,True,3.0,0,0,0,1,0.0,0.0,0.0,1.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers28,True,3.0,1,0,1,0,1.0,0.0,1.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers21,True,2.0,1,1,1,0,1.0,1.0,1.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers1,True,3.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers252,True,3.0,1,1,0,1,1.0,1.0,0.0,1.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers85,True,3.0,1,1,1,0,1.0,1.0,1.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers146,True,3.0,1,1,1,0,1.0,1.0,1.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers55,True,3.0,1,1,0,0,1.0,1.0,0.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers23,True,2.0,0,0,0,1,0.0,0.0,0.0,1.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers17,True,3.0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers107,True,3.0,0,1,1,0,0.0,1.0,1.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers49,True,3.0,0,0,0,1,0.0,0.0,0.0,1.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers292,True,3.0,0,0,1,1,0.0,0.0,1.0,1.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers221,True,3.0,0,0,0,1,0.0,0.0,0.0,1.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers207,True,3.0,1,0,0,0,1.0,0.0,0.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers254,True,3.0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers247,True,3.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers102,True,3.0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers126,True,2.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers130,True,3.0,1,1,1,0,1.0,1.0,1.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers59,True,3.0,1,1,0,0,1.0,1.0,0.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers162,True,3.0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers272,True,3.0,0,0,1,1,0.0,0.0,1.0,1.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers211,True,3.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers209,True,2.0,0,0,1,1,0.0,0.0,1.0,1.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers262,True,2.0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers95,True,3.0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers117,True,3.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers233,True,3.0,1,0,1,1,1.0,0.0,1.0,1.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers57,True,3.0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers245,True,3.0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers223,True,3.0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers235,True,3.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers132,True,3.0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers83,True,3.0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers79,True,2.0,0,1,0,0,0.0,1.0,0.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers120,True,2.0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers258,True,3.0,1,1,0,0,1.0,1.0,0.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers111,True,3.0,1,1,0,1,1.0,1.0,0.0,1.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers150,True,3.0,0,0,0,1,0.0,0.0,0.0,1.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers275,True,3.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers293,True,3.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers189,True,2.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers72,True,3.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers98,True,3.0,1,0,1,1,1.0,0.0,1.0,1.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers48,True,3.0,1,0,1,1,1.0,0.0,1.0,1.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers10,True,3.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers90,True,2.0,1,1,1,0,1.0,1.0,1.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers121,True,3.0,1,1,1,0,1.0,1.0,1.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers226,True,3.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers42,True,3.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers218,True,3.0,1,1,0,0,1.0,1.0,0.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers62,True,3.0,1,1,1,0,1.0,1.0,1.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers230,True,3.0,1,1,1,0,1.0,1.0,1.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers12,True,2.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers5,True,2.0,1,0,1,0,1.0,0.0,1.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers14,True,3.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers18,True,3.0,1,0,1,0,1.0,0.0,1.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers206,True,3.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers108,True,3.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers299,True,3.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers129,True,2.0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers210,True,2.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers80,True,2.0,1,0,1,0,1.0,0.0,1.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers155,True,3.0,0,0,1,1,0.0,0.0,1.0,1.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers139,True,3.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers250,True,3.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers131,True,2.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers281,True,3.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers101,True,3.0,1,1,1,0,1.0,1.0,1.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers113,True,3.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers242,True,3.0,1,0,1,0,1.0,0.0,1.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers60,True,3.0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers86,True,2.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers238,True,3.0,1,0,1,0,1.0,0.0,1.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers118,True,3.0,1,1,1,0,1.0,1.0,1.0,0.0,1,1,1,1
openai_gpt-5-nano_temp_0.0_top_p_1.0,pers82,True,3.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers4,True,4.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers87,True,4.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers93,True,3.0,0,0,1,1,0.0,0.0,1.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers180,True,3.0,0,0,1,1,0.0,0.0,1.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers290,True,3.0,0,0,1,1,0.0,0.0,1.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers89,True,4.0,0,0,1,1,0.0,0.0,1.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers188,True,3.0,0,0,1,1,0.0,0.0,1.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers148,True,4.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers268,True,4.0,1,0,1,0,1.0,0.0,1.0,0.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers51,True,3.0,0,0,1,1,0.0,0.0,1.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers61,True,3.0,0,0,1,1,0.0,0.0,1.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers110,True,3.0,1,0,1,1,1.0,0.0,1.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers288,True,3.0,0,0,1,1,0.0,0.0,1.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers270,True,4.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers192,True,3.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers81,True,4.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers168,True,3.0,0,0,0,1,0.0,0.0,0.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers69,True,4.0,1,0,1,0,1.0,0.0,1.0,0.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers77,True,3.0,0,0,0,1,0.0,0.0,0.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers11,True,3.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers6,True,3.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers13,True,4.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers41,True,3.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers225,True,4.0,1,1,1,0,1.0,1.0,1.0,0.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers124,True,3.0,1,0,0,1,1.0,0.0,0.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers182,True,3.0,1,0,1,1,1.0,0.0,1.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers266,True,3.0,1,1,0,1,1.0,1.0,0.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers65,True,3.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers103,True,3.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers256,True,3.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers152,True,3.0,1,1,0,1,1.0,1.0,0.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers97,True,4.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers201,True,3.0,1,1,0,1,1.0,1.0,0.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers164,True,3.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers237,True,3.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers75,True,3.0,1,1,0,1,1.0,1.0,0.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers286,True,3.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers140,True,3.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers300,True,3.0,1,1,0,1,1.0,1.0,0.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers106,True,4.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers138,True,4.0,1,0,1,0,1.0,0.0,1.0,0.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers71,True,3.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers35,True,3.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers27,True,4.0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers15,True,3.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers40,True,3.0,0,0,1,1,0.0,0.0,1.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers296,True,3.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers174,True,3.0,0,0,0,1,0.0,0.0,0.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers298,True,3.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers284,True,4.0,0,0,1,1,0.0,0.0,1.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers99,True,3.0,0,0,1,1,0.0,0.0,1.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers217,True,3.0,0,0,1,1,0.0,0.0,1.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers172,True,3.0,0,0,0,1,0.0,0.0,0.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers184,True,4.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers264,True,4.0,1,1,1,0,1.0,1.0,1.0,0.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers67,True,4.0,0,1,1,0,0.0,1.0,1.0,0.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers166,True,4.0,0,0,1,1,0.0,0.0,1.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers194,True,3.0,0,0,1,1,0.0,0.0,1.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers198,True,3.0,0,0,1,1,0.0,0.0,1.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers53,True,3.0,0,0,1,1,0.0,0.0,1.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers229,True,3.0,0,0,0,1,0.0,0.0,0.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers249,True,3.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers241,True,3.0,0,0,1,1,0.0,0.0,1.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers170,True,3.0,1,0,1,1,1.0,0.0,1.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers178,True,3.0,1,0,1,1,1.0,0.0,1.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers43,True,4.0,1,0,0,1,1.0,0.0,0.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers47,True,3.0,1,0,1,1,1.0,0.0,1.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers276,True,4.0,0,1,1,0,0.0,1.0,1.0,0.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers158,True,3.0,0,0,0,1,0.0,0.0,0.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers63,True,4.0,1,0,1,0,1.0,0.0,1.0,0.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers280,True,4.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers73,True,3.0,0,0,1,1,0.0,0.0,1.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers36,True,3.0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers32,True,4.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers20,True,3.0,0,0,0,1,0.0,0.0,0.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers159,True,4.0,1,0,1,0,1.0,0.0,1.0,0.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers54,True,3.0,0,0,0,1,0.0,0.0,0.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers149,True,4.0,1,1,0,0,1.0,1.0,0.0,0.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers204,True,3.0,0,0,1,1,0.0,0.0,1.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers58,True,4.0,1,0,0,0,1.0,0.0,0.0,0.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers141,True,3.0,0,0,0,1,0.0,0.0,0.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers199,True,3.0,0,0,1,1,0.0,0.0,1.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers295,True,3.0,0,0,0,1,0.0,0.0,0.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers224,True,3.0,0,0,1,1,0.0,0.0,1.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers125,True,4.0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers29,True,3.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers37,True,3.0,1,1,0,1,1.0,1.0,0.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers22,True,3.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
meta-llama_llama-3.3-70b-instruct_temp_0.0_top_p_1.0,pers25,True,3.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
